Date,SUPERT_14_3.0,SUPERTd_14_3.0,SUPERTl_14_3.0,SUPERTs_14_3.0
2023-06-27 21:25:00,7.385601272972762,1,7.385601272972762,
2023-06-27 21:30:00,7.385601272972762,1,7.385601272972762,
2023-06-27 21:35:00,7.385601272972762,1,7.385601272972762,
2023-06-27 21:40:00,7.385601272972762,1,7.385601272972762,
2023-06-27 21:45:00,7.385601272972762,1,7.385601272972762,
2023-06-27 21:50:00,7.388037124437205,1,7.388037124437205,
2023-06-27 21:55:00,7.391570186977405,1,7.391570186977405,
2023-06-27 22:00:00,7.395458030764733,1,7.395458030764733,
2023-06-27 22:05:00,7.395458030764733,1,7.395458030764733,
2023-06-27 22:10:00,7.395458030764733,1,7.395458030764733,
2023-06-27 22:15:00,7.395458030764733,1,7.395458030764733,
2023-06-27 22:20:00,7.395458030764733,1,7.395458030764733,
2023-06-27 22:25:00,7.395458030764733,1,7.395458030764733,
2023-06-27 22:30:00,7.395458030764733,1,7.395458030764733,
2023-06-27 22:35:00,7.395458030764733,1,7.395458030764733,
2023-06-27 22:40:00,7.395458030764733,1,7.395458030764733,
2023-06-27 22:45:00,7.395458030764733,1,7.395458030764733,
2023-06-27 22:50:00,7.395458030764733,1,7.395458030764733,
2023-06-27 22:55:00,7.395458030764733,1,7.395458030764733,
2023-06-27 23:00:00,7.395458030764733,1,7.395458030764733,
2023-06-27 23:05:00,7.395458030764733,1,7.395458030764733,
2023-06-27 23:10:00,7.395458030764733,1,7.395458030764733,
2023-06-27 23:15:00,7.395458030764733,1,7.395458030764733,
2023-06-27 23:20:00,7.395458030764733,1,7.395458030764733,
2023-06-27 23:25:00,7.395458030764733,1,7.395458030764733,
2023-06-27 23:30:00,7.443353946195518,-1,,7.443353946195518
2023-06-27 23:35:00,7.438150092895837,-1,,7.438150092895837
2023-06-27 23:40:00,7.438150092895837,-1,,7.438150092895837
2023-06-27 23:45:00,7.438150092895837,-1,,7.438150092895837
2023-06-27 23:50:00,7.438150092895837,-1,,7.438150092895837
2023-06-27 23:55:00,7.438150092895837,-1,,7.438150092895837
2023-06-28 00:00:00,7.438150092895837,-1,,7.438150092895837
2023-06-28 00:05:00,7.438150092895837,-1,,7.438150092895837
2023-06-28 00:10:00,7.438150092895837,-1,,7.438150092895837
2023-06-28 00:15:00,7.432950690349298,-1,,7.432950690349298
2023-06-28 00:20:00,7.3942399267529195,-1,,7.3942399267529195
2023-06-28 00:25:00,7.3942399267529195,-1,,7.3942399267529195
2023-06-28 00:30:00,7.392630345006344,-1,,7.392630345006344
2023-06-28 00:35:00,7.377371034648748,-1,,7.377371034648748
2023-06-28 00:40:00,7.361058817888123,-1,,7.361058817888123
2023-06-28 00:45:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 00:50:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 00:55:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:00:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:05:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:10:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:15:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:20:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:25:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:30:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:35:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:40:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:45:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:50:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 01:55:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 02:00:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 02:05:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 02:10:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 02:15:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 02:20:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 02:25:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 02:30:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 02:35:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 02:40:00,7.333804616610401,-1,,7.333804616610401
2023-06-28 02:45:00,7.327884031568522,-1,,7.327884031568522
2023-06-28 02:50:00,7.298499457885057,-1,,7.298499457885057
2023-06-28 02:55:00,7.29014235375041,-1,,7.29014235375041
2023-06-28 03:00:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 03:05:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 03:10:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 03:15:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 03:20:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 03:25:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 03:30:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 03:35:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 03:40:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 03:45:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 03:50:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 03:55:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 04:00:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 04:05:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 04:10:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 04:15:00,7.283739328482524,-1,,7.283739328482524
2023-06-28 04:20:00,7.277901195967697,-1,,7.277901195967697
2023-06-28 04:25:00,7.268051110541433,-1,,7.268051110541433
2023-06-28 04:30:00,7.268051110541433,-1,,7.268051110541433
2023-06-28 04:35:00,7.268051110541433,-1,,7.268051110541433
2023-06-28 04:40:00,7.268051110541433,-1,,7.268051110541433
2023-06-28 04:45:00,7.268051110541433,-1,,7.268051110541433
2023-06-28 04:50:00,7.268051110541433,-1,,7.268051110541433
2023-06-28 04:55:00,7.268051110541433,-1,,7.268051110541433
2023-06-28 05:00:00,7.266852433267733,-1,,7.266852433267733
2023-06-28 05:05:00,7.243612973748609,-1,,7.243612973748609
2023-06-28 05:10:00,7.2362120470522795,-1,,7.2362120470522795
2023-06-28 05:15:00,7.2362120470522795,-1,,7.2362120470522795
2023-06-28 05:20:00,7.2362120470522795,-1,,7.2362120470522795
2023-06-28 05:25:00,7.2362120470522795,-1,,7.2362120470522795
2023-06-28 05:30:00,7.2362120470522795,-1,,7.2362120470522795
2023-06-28 05:35:00,7.2362120470522795,-1,,7.2362120470522795
2023-06-28 05:40:00,7.2362120470522795,-1,,7.2362120470522795
2023-06-28 05:45:00,7.2362120470522795,-1,,7.2362120470522795
2023-06-28 05:50:00,7.2362120470522795,-1,,7.2362120470522795
2023-06-28 05:55:00,7.2362120470522795,-1,,7.2362120470522795
2023-06-28 06:00:00,7.2362120470522795,-1,,7.2362120470522795
